frame_id,"point_0x, point0_y","point_1x, point1_y","point_2x, point2_y","point_3x, point3_y","point_4x, point4_y","point_5x, point5_y","point_6x, point6_y","point_7x, point7_y","point_8x, point8_y","point_9x, point9_y","point_10x, point10_y","point_11x, point11_y","point_12x, point12_y","point_13x, point13_y","point_14x, point14_y","point_15x, point15_y","point_16x, point16_y","point_17x, point17_y","point_18x, point18_y","point_19x, point19_y","point_20x, point20_y","point_21x, point21_y","point_22x, point22_y","point_23x, point23_y","point_24x, point24_y","point_25x, point25_y","point_26x, point26_y","point_27x, point27_y","point_28x, point28_y","point_29x, point29_y","point_30x, point30_y","point_31x, point31_y","point_32x, point32_y"
329,0.5515254139900208,0.2404550015926361,0.5433096289634705,0.21309326589107513,0.5426369309425354,0.2134111225605011,0.5426624417304993,0.2176288217306137,0.542456865310669,0.21130989491939545,0.5413811802864075,0.2110549807548523,0.5390962958335876,0.21197344362735748,0.5327475666999817,0.22913804650306702,0.5317899584770203,0.21354961395263672,0.547061562538147,0.24856658279895782,0.5473111271858215,0.25509506464004517,0.5304567217826843,0.313444048166275,0.5203213095664978,0.29453814029693604,0.5365424752235413,0.41744038462638855,0.515785813331604,0.40830445289611816,0.5483070015907288,0.48853057622909546,0.5354968905448914,0.4687131941318512,0.551835298538208,0.5169684290885925,0.5379772782325745,0.49027612805366516,0.5509890913963318,0.5133699178695679,0.5422710180282593,0.4942064583301544,0.5500770807266235,0.5067285299301147,0.5404042601585388,0.4762455224990845,0.5390225052833557,0.5037875771522522,0.5320703983306885,0.5003693103790283,0.5367036461830139,0.6610327959060669,0.5283017754554749,0.6587082147598267,0.5326765179634094,0.7925649285316467,0.506708562374115,0.8064851760864258,0.5258648991584778,0.817338228225708,0.49167773127555847,0.8290706872940063,0.5592543482780457,0.8196622133255005,0.5366383194923401,0.8349824547767639
330,0.5516298413276672,0.241841122508049,0.542822539806366,0.21490351855754852,0.5423067808151245,0.21520639955997467,0.5421990752220154,0.21775074303150177,0.5419909358024597,0.2133437693119049,0.5410333275794983,0.213039368391037,0.5393825173377991,0.21384145319461823,0.5325455665588379,0.22978094220161438,0.5314514636993408,0.21719184517860413,0.5468018054962158,0.24818360805511475,0.5476789474487305,0.25650471448898315,0.5317639112472534,0.3135032057762146,0.5203054547309875,0.29502514004707336,0.5409322381019592,0.4171323776245117,0.5161240100860596,0.4089416265487671,0.5532674789428711,0.4877224266529083,0.5372352004051208,0.4736199975013733,0.5542097091674805,0.5154385566711426,0.5399659872055054,0.5013915300369263,0.5532954931259155,0.5132843852043152,0.5441006422042847,0.4981909394264221,0.5525631308555603,0.5042120814323425,0.5417929291725159,0.48952895402908325,0.5409098863601685,0.503961443901062,0.5320168137550354,0.500974178314209,0.5375410318374634,0.6608962416648865,0.5287843942642212,0.6595410108566284,0.5357508063316345,0.7947110533714294,0.505834698677063,0.806614875793457,0.528437077999115,0.8188830614089966,0.48985302448272705,0.8292579650878906,0.5649816393852234,0.821435809135437,0.5350160598754883,0.8363160490989685
331,0.5546430349349976,0.2367100566625595,0.5448898077011108,0.21072004735469818,0.5444051623344421,0.21099251508712769,0.5426995158195496,0.21258337795734406,0.5445812940597534,0.20973464846611023,0.543972373008728,0.209461510181427,0.541185736656189,0.21041297912597656,0.5338919758796692,0.23003898561000824,0.5350616574287415,0.21764135360717773,0.5486269593238831,0.24410361051559448,0.5513181686401367,0.25186455249786377,0.5310667157173157,0.3124474883079529,0.5250533223152161,0.2950681149959564,0.5384652614593506,0.41687241196632385,0.5203717947006226,0.40490418672561646,0.5513947606086731,0.48981451988220215,0.5388219952583313,0.47364139556884766,0.5526428818702698,0.5219994783401489,0.5413021445274353,0.500943124294281,0.5539864897727966,0.5200057029724121,0.5463415384292603,0.49910831451416016,0.5515475869178772,0.510705828666687,0.54304438829422,0.48899489641189575,0.5413181185722351,0.5041709542274475,0.5359970927238464,0.5012910962104797,0.5383914113044739,0.6593645215034485,0.5334750413894653,0.659299373626709,0.536385178565979,0.7945071458816528,0.5057664513587952,0.8062681555747986,0.5297189354896545,0.8190091252326965,0.48894843459129333,0.8293177485466003,0.5675857067108154,0.8218316435813904,0.53507399559021,0.8371219635009766
332,0.5545310378074646,0.2576804459095001,0.5469871163368225,0.24621134996414185,0.546717643737793,0.2459249198436737,0.5460352301597595,0.24507977068424225,0.5456178784370422,0.2479207068681717,0.5442572832107544,0.24869675934314728,0.5419936776161194,0.24943123757839203,0.5371988415718079,0.254075825214386,0.5340549349784851,0.25894469022750854,0.5521296262741089,0.2707512378692627,0.5510414242744446,0.27328699827194214,0.5363227128982544,0.3251389265060425,0.5280467867851257,0.31510603427886963,0.5444200038909912,0.4148736894130707,0.524303138256073,0.3898317813873291,0.5516677498817444,0.4774797856807709,0.538212776184082,0.38642072677612305,0.553443968296051,0.5032782554626465,0.5405668616294861,0.3912968337535858,0.5527999401092529,0.49657994508743286,0.544866144657135,0.3822440803050995,0.5513661503791809,0.4880760610103607,0.5415228605270386,0.3819752037525177,0.5452035665512085,0.5162228345870972,0.5381647944450378,0.5099338889122009,0.5398169159889221,0.6587826013565063,0.5374045968055725,0.6583962440490723,0.5376418232917786,0.7940293550491333,0.5086001753807068,0.8033412098884583,0.5351769924163818,0.8187171816825867,0.48967570066452026,0.8279061913490295,0.5676136612892151,0.8217771053314209,0.5353054404258728,0.8352645039558411
333,0.5589929819107056,0.23537753522396088,0.5524231195449829,0.2205185741186142,0.5518791079521179,0.22065667808055878,0.5510838031768799,0.22034312784671783,0.5519281625747681,0.22079060971736908,0.5510607361793518,0.2207895815372467,0.549889326095581,0.22116367518901825,0.5419814586639404,0.2250993847846985,0.5404312610626221,0.2268301397562027,0.558663010597229,0.2505927085876465,0.5560700297355652,0.24849051237106323,0.5374325513839722,0.3131680190563202,0.5297381281852722,0.3108142912387848,0.5459387302398682,0.40512752532958984,0.5260978937149048,0.3932332992553711,0.5563021898269653,0.47060874104499817,0.543667197227478,0.43714603781700134,0.5591976046562195,0.4937269389629364,0.544505774974823,0.4577026665210724,0.5571715235710144,0.4842212200164795,0.5489890575408936,0.42583438754081726,0.5588953495025635,0.4787279963493347,0.5488002300262451,0.425167441368103,0.5461450815200806,0.5125535726547241,0.5381448864936829,0.5090916752815247,0.54189532995224,0.6563436388969421,0.5389009118080139,0.6574833393096924,0.5382080674171448,0.7918333411216736,0.5085470080375671,0.8017181158065796,0.5327516794204712,0.8148832321166992,0.4898816645145416,0.8272126913070679,0.5678688287734985,0.8216981887817383,0.5357469916343689,0.8356818556785583
334,0.559910237789154,0.2650861442089081,0.5531474351882935,0.25713470578193665,0.5523256063461304,0.25743603706359863,0.5514249801635742,0.25729092955589294,0.5529428124427795,0.25751370191574097,0.5518366098403931,0.25798299908638,0.5506893992424011,0.2583748996257782,0.5414628386497498,0.26619696617126465,0.5409461855888367,0.2691369652748108,0.5585664510726929,0.28022223711013794,0.5570889711380005,0.2795834541320801,0.5352758765220642,0.3379686176776886,0.5391007661819458,0.32116854190826416,0.5459420084953308,0.40584596991539,0.5379127860069275,0.3731074035167694,0.555472195148468,0.4640386700630188,0.5421789288520813,0.3787398338317871,0.5578071475028992,0.4850574731826782,0.5441379547119141,0.38557738065719604,0.5561448931694031,0.4770732820034027,0.5442380309104919,0.3770689070224762,0.557055652141571,0.4699633717536926,0.5436404347419739,0.37675899267196655,0.5454456210136414,0.5198880434036255,0.545436680316925,0.5093857645988464,0.5438234210014343,0.6501456499099731,0.5451610684394836,0.6547871232032776,0.5404852032661438,0.7888438105583191,0.5098809599876404,0.7969741821289062,0.5335651636123657,0.8151791095733643,0.4923018217086792,0.8212722539901733,0.5673548579216003,0.8191723227500916,0.5370506644248962,0.8343668580055237
335,0.5611122846603394,0.29323527216911316,0.5566720366477966,0.2820214629173279,0.5566385984420776,0.2813521921634674,0.5566099882125854,0.28056299686431885,0.5546473264694214,0.2832624316215515,0.5529190897941589,0.2834477722644806,0.5512424111366272,0.2835741341114044,0.548470139503479,0.2812628448009491,0.5411222577095032,0.28662994503974915,0.5598030686378479,0.30332309007644653,0.5570164918899536,0.30459558963775635,0.5443639755249023,0.33809199929237366,0.5346810817718506,0.3271186351776123,0.5561302304267883,0.4148438572883606,0.5321694612503052,0.3954567015171051,0.5636770725250244,0.47231367230415344,0.5416926145553589,0.4307073652744293,0.5651085376739502,0.4923551082611084,0.5437526702880859,0.44342780113220215,0.5623924136161804,0.4797102212905884,0.5453866124153137,0.4262562692165375,0.5651950836181641,0.4718194901943207,0.5441191792488098,0.42579174041748047,0.5505411624908447,0.5203179121017456,0.5452449917793274,0.5102471113204956,0.5478276610374451,0.6508127450942993,0.5508655309677124,0.651266872882843,0.5399292707443237,0.786693811416626,0.5133009552955627,0.7953346967697144,0.5331864356994629,0.8108569383621216,0.49691909551620483,0.8156667351722717,0.567622184753418,0.8189302682876587,0.5393514633178711,0.8327994346618652
336,0.5599449276924133,0.33315715193748474,0.5553790926933289,0.32353338599205017,0.5557422637939453,0.32340294122695923,0.5561789274215698,0.3232557475566864,0.5529638528823853,0.3239492177963257,0.5513252019882202,0.3243340849876404,0.5496959090232849,0.32468560338020325,0.5499003529548645,0.3277205228805542,0.5399808287620544,0.33129048347473145,0.559639573097229,0.345255047082901,0.5560448169708252,0.3464212119579315,0.5525869727134705,0.3869609832763672,0.5345768332481384,0.36474093794822693,0.5691739320755005,0.44750282168388367,0.5333356857299805,0.3869420289993286,0.5688386559486389,0.48259490728378296,0.541846513748169,0.3786441385746002,0.5685963034629822,0.49363335967063904,0.5443143248558044,0.3780503273010254,0.5659979581832886,0.48596563935279846,0.5451374053955078,0.374690979719162,0.5670843720436096,0.4729938805103302,0.5438105463981628,0.3774406313896179,0.556391179561615,0.5497906804084778,0.547988772392273,0.5350036025047302,0.5515774488449097,0.6618875861167908,0.5517255067825317,0.6527860760688782,0.5397247672080994,0.7851845622062683,0.5148842930793762,0.795971691608429,0.5348581671714783,0.8118486404418945,0.501161515712738,0.8131027817726135,0.56698077917099,0.8184016346931458,0.542151689529419,0.8301235437393188
337,0.566787838935852,0.3180820345878601,0.5624083876609802,0.2917780578136444,0.5626529455184937,0.2915700674057007,0.5629369616508484,0.2942362129688263,0.5596186518669128,0.29050615429878235,0.5575425624847412,0.29036518931388855,0.5555307865142822,0.2911365330219269,0.554719865322113,0.2990000247955322,0.5446653366088867,0.2954762578010559,0.5612806677818298,0.3198968172073364,0.5589026212692261,0.31229788064956665,0.5590779185295105,0.36490902304649353,0.5333129167556763,0.3456310033798218,0.5694906711578369,0.43746811151504517,0.533128559589386,0.3900753855705261,0.5767925381660461,0.4870796501636505,0.5420454740524292,0.3780979514122009,0.5803266167640686,0.5072786808013916,0.5450860857963562,0.3812691271305084,0.5778748989105225,0.5014896988868713,0.5470073223114014,0.37035953998565674,0.5759652853012085,0.4904739260673523,0.5452377796173096,0.37063151597976685,0.5635744333267212,0.5420269966125488,0.5496882796287537,0.5303760170936584,0.5547651052474976,0.6559911370277405,0.559945821762085,0.6527360081672668,0.5392412543296814,0.7831009030342102,0.5186732411384583,0.7918381690979004,0.5337350368499756,0.8050669431686401,0.5039244890213013,0.8075022101402283,0.5664752721786499,0.8187928199768066,0.545889139175415,0.8283377289772034
338,0.5645567774772644,0.3185674846172333,0.5601484775543213,0.3083982765674591,0.5603001713752747,0.30807363986968994,0.5604493021965027,0.3081290125846863,0.5578595399856567,0.309418648481369,0.5561872720718384,0.30991849303245544,0.5545603036880493,0.3105035722255707,0.5543719530105591,0.3115699887275696,0.5464290380477905,0.3154776990413666,0.5615072250366211,0.32609131932258606,0.5590009093284607,0.326324462890625,0.5528878569602966,0.3602733910083771,0.5423077940940857,0.3544197678565979,0.5665789842605591,0.43339720368385315,0.5379255414009094,0.4232531487941742,0.5714371800422668,0.4862822890281677,0.5538544058799744,0.44597485661506653,0.5742151141166687,0.504875123500824,0.5584290623664856,0.4565698504447937,0.5716602802276611,0.5078877210617065,0.5592766404151917,0.4467134475708008,0.5704796314239502,0.49092626571655273,0.5569669604301453,0.4433329403400421,0.5599631667137146,0.5367866158485413,0.5553929209709167,0.5307173728942871,0.556977391242981,0.6582513451576233,0.565354585647583,0.6529417634010315,0.5392419099807739,0.7806777358055115,0.5269893407821655,0.7896174192428589,0.5330020189285278,0.8001371622085571,0.5120971202850342,0.8054854869842529,0.5661338567733765,0.8204231262207031,0.5524130463600159,0.8278293013572693
339,0.5609127879142761,0.3453015685081482,0.5586263537406921,0.3341391086578369,0.5592339634895325,0.3333342373371124,0.5603716373443604,0.3325980305671692,0.5557260513305664,0.3362797498703003,0.5529206395149231,0.3370846211910248,0.5503382086753845,0.3378899395465851,0.5589386224746704,0.335930734872818,0.5462799072265625,0.34333470463752747,0.5608261823654175,0.35477685928344727,0.5566827058792114,0.35736706852912903,0.5686044692993164,0.37932446599006653,0.5407925844192505,0.3915330469608307,0.5780929923057556,0.4313028156757355,0.5294746160507202,0.43812909722328186,0.5679786801338196,0.4024481475353241,0.5496810674667358,0.39698243141174316,0.5685217976570129,0.3989562690258026,0.5576630234718323,0.3866565227508545,0.5655617117881775,0.3919074833393097,0.5539559721946716,0.37647777795791626,0.5666527152061462,0.39403340220451355,0.5525577664375305,0.38120830059051514,0.5697773694992065,0.5531202554702759,0.5520299077033997,0.5539163947105408,0.5642340779304504,0.6726272702217102,0.5639247894287109,0.6557709574699402,0.5405687093734741,0.7803937196731567,0.5329483151435852,0.7903770208358765,0.5336421132087708,0.7981804013252258,0.5202248096466064,0.8062666654586792,0.566385805606842,0.821294903755188,0.5581661462783813,0.8280240893363953
340,0.5566104054450989,0.3615085780620575,0.5583200454711914,0.34931182861328125,0.5583266019821167,0.3482818007469177,0.5593828558921814,0.34729892015457153,0.5516210198402405,0.3518321216106415,0.5486123561859131,0.3526972830295563,0.5458480715751648,0.3535665273666382,0.5594278573989868,0.34968701004981995,0.543952226638794,0.35839739441871643,0.5602967739105225,0.3708091676235199,0.5535162687301636,0.3741486966609955,0.5726703405380249,0.39399683475494385,0.5393980741500854,0.40295109152793884,0.5830036997795105,0.4412924349308014,0.5259495973587036,0.43495768308639526,0.5721234083175659,0.4114726185798645,0.5443633198738098,0.39237523078918457,0.5718599557876587,0.4400542080402374,0.5507051348686218,0.38418570160865784,0.5681639313697815,0.43937620520591736,0.5490398406982422,0.37573784589767456,0.5686228275299072,0.4281609356403351,0.5484349131584167,0.3799057602882385,0.5729633569717407,0.5623006820678711,0.5524824261665344,0.5629770159721375,0.5674671530723572,0.6807684302330017,0.5682326555252075,0.6596034169197083,0.5418081283569336,0.7809632420539856,0.5386669635772705,0.7910267114639282,0.533768892288208,0.7990662455558777,0.529104471206665,0.8064687848091125,0.5687927007675171,0.8216155171394348,0.565987229347229,0.828198254108429
341,0.5611562132835388,0.3490857779979706,0.5546792149543762,0.3288096785545349,0.5544477701187134,0.3288171589374542,0.5628105998039246,0.33809423446655273,0.5516020059585571,0.32808008790016174,0.5496198534965515,0.32796117663383484,0.5474977493286133,0.3286707103252411,0.5603253841400146,0.3384358584880829,0.5478450059890747,0.3418453633785248,0.5627989172935486,0.35664990544319153,0.5575869679450989,0.3579685091972351,0.5644480586051941,0.38431215286254883,0.5424908399581909,0.37761175632476807,0.5744521021842957,0.44576534628868103,0.5375961065292358,0.4295257031917572,0.5811716318130493,0.4861823320388794,0.5478941798210144,0.4242613613605499,0.5845540165901184,0.5087301731109619,0.551413893699646,0.4270719587802887,0.5795849561691284,0.5076212882995605,0.550892174243927,0.423932820558548,0.582358717918396,0.4962407350540161,0.5498043894767761,0.42357030510902405,0.5702944397926331,0.5521531105041504,0.5583069324493408,0.5510360598564148,0.5622492432594299,0.6759411096572876,0.5780255794525146,0.6577182412147522,0.542957603931427,0.7856323719024658,0.5483137965202332,0.791341245174408,0.5343475937843323,0.8093907237052917,0.539717972278595,0.8085566759109497,0.5684548616409302,0.8201161026954651,0.5750626921653748,0.8282680511474609
342,0.5619140267372131,0.36006590723991394,0.5590967535972595,0.34746795892715454,0.5597565174102783,0.34687089920043945,0.5630869269371033,0.34740492701530457,0.5551976561546326,0.3484516441822052,0.5530420541763306,0.3487257659435272,0.5509650111198425,0.3490750789642334,0.5598004460334778,0.34842604398727417,0.5469540357589722,0.3529764413833618,0.5632760524749756,0.368857204914093,0.5581778287887573,0.3705131411552429,0.5625118017196655,0.3953256905078888,0.5426113605499268,0.3890404999256134,0.5794244408607483,0.44582709670066833,0.546351432800293,0.40268683433532715,0.5792769193649292,0.47526687383651733,0.5480900406837463,0.35211431980133057,0.5809201002120972,0.4855429232120514,0.5505224466323853,0.33805781602859497,0.577154815196991,0.48046571016311646,0.549115777015686,0.34146618843078613,0.5777127742767334,0.47713443636894226,0.5494282841682434,0.34739258885383606,0.56620192527771,0.5623949766159058,0.5597123503684998,0.5601616501808167,0.5614631175994873,0.678761899471283,0.578392744064331,0.6606676578521729,0.5446158647537231,0.7866224646568298,0.5536342263221741,0.7915540337562561,0.5358701944351196,0.8120437860488892,0.5450319647789001,0.8121901750564575,0.56891268491745,0.8244740962982178,0.5802669525146484,0.8288468718528748
343,0.5646440982818604,0.3468050956726074,0.5574809312820435,0.3311096131801605,0.5615328550338745,0.33664271235466003,0.5628126859664917,0.3371679484844208,0.5547488927841187,0.3331528306007385,0.5534957051277161,0.3341285288333893,0.5560802817344666,0.3366939425468445,0.5586445927619934,0.3418496549129486,0.5505046844482422,0.34259164333343506,0.5656047463417053,0.3567526042461395,0.5621994137763977,0.35748156905174255,0.5610271692276001,0.3964434862136841,0.5542226433753967,0.37800925970077515,0.5763784646987915,0.45452558994293213,0.5522740483283997,0.40376389026641846,0.5800905227661133,0.48907116055488586,0.5497725009918213,0.3820091485977173,0.5817062854766846,0.5039695501327515,0.5510246753692627,0.37948232889175415,0.5788126587867737,0.5088919401168823,0.5491760969161987,0.3773029148578644,0.5793690085411072,0.491984099149704,0.549045979976654,0.37885189056396484,0.5650919079780579,0.5598686933517456,0.567354142665863,0.5521842837333679,0.5613464713096619,0.6767547726631165,0.5782831311225891,0.66698157787323,0.5462378859519958,0.7915865182876587,0.564105212688446,0.7985539436340332,0.5397452712059021,0.813193678855896,0.5581091046333313,0.8174850940704346,0.5647756457328796,0.8144938945770264,0.5952684879302979,0.8294793367385864
344,0.5654736161231995,0.35523101687431335,0.5607898831367493,0.3445838987827301,0.5624568462371826,0.3455023169517517,0.5632389783859253,0.34568554162979126,0.5575594305992126,0.34486129879951477,0.5558049082756042,0.34509140253067017,0.5557414293289185,0.3453735113143921,0.5585862398147583,0.3509228825569153,0.5491398572921753,0.3511858284473419,0.5665597319602966,0.36647263169288635,0.5624486804008484,0.36686673760414124,0.5607249140739441,0.40725046396255493,0.5535266399383545,0.39056262373924255,0.5760898590087891,0.4685979187488556,0.5547536611557007,0.447125107049942,0.5775012373924255,0.5139764547348022,0.5545187592506409,0.4664674699306488,0.5795114636421204,0.5342738628387451,0.5542894601821899,0.47657284140586853,0.5768928527832031,0.5276695489883423,0.5538633465766907,0.47028571367263794,0.5769814848899841,0.5195655822753906,0.5534074306488037,0.4679550528526306,0.5637844204902649,0.5802972912788391,0.5688528418540955,0.5706893801689148,0.5608981251716614,0.6766256093978882,0.579845666885376,0.6829752326011658,0.5464379191398621,0.7950200438499451,0.5778422951698303,0.8029067516326904,0.5414716601371765,0.8150548934936523,0.5706393122673035,0.8205755949020386,0.564738929271698,0.8126779794692993,0.6083846688270569,0.8302925825119019
345,0.5681072473526001,0.3462698757648468,0.5650681257247925,0.33340898156166077,0.5659395456314087,0.33465418219566345,0.5665082931518555,0.3360750675201416,0.5571302771568298,0.3322742283344269,0.5562461614608765,0.3328287899494171,0.555436909198761,0.3293624520301819,0.5620861053466797,0.34080955386161804,0.5513185262680054,0.3411671817302704,0.5694839358329773,0.3564314544200897,0.5648446679115295,0.357337087392807,0.55961674451828,0.39582377672195435,0.5571140646934509,0.3829946517944336,0.5753517150878906,0.463970422744751,0.5555561184883118,0.46031424403190613,0.5762015581130981,0.5195761322975159,0.5619367361068726,0.5026213526725769,0.578180730342865,0.543174684047699,0.5627259016036987,0.5200265645980835,0.5764510035514832,0.5402889251708984,0.5637168288230896,0.5122283101081848,0.5762029886245728,0.5279536843299866,0.5622025728225708,0.5064735412597656,0.5635493993759155,0.5696293711662292,0.5694738030433655,0.5613644123077393,0.5605923533439636,0.6752230525016785,0.5830442309379578,0.6784917712211609,0.5470992922782898,0.7966623306274414,0.5844627022743225,0.8059303760528564,0.54140305519104,0.8160632848739624,0.5792996883392334,0.8237363696098328,0.5651159286499023,0.8126617074012756,0.6183143854141235,0.8333001732826233
346,0.5704959630966187,0.3439306318759918,0.5669538974761963,0.3327012062072754,0.5669633746147156,0.3330575227737427,0.5669079422950745,0.3335812985897064,0.5643722414970398,0.3327522873878479,0.563498854637146,0.33309683203697205,0.5627077221870422,0.3322402238845825,0.5619676113128662,0.338624507188797,0.5574837923049927,0.34057798981666565,0.5711304545402527,0.35377174615859985,0.568339467048645,0.35477977991104126,0.5458743572235107,0.3943783938884735,0.5724821090698242,0.3810962736606598,0.5565761923789978,0.4693547487258911,0.5800012350082397,0.45624229311943054,0.5723139047622681,0.5295845866203308,0.5800016522407532,0.5071697235107422,0.5755016207695007,0.5491620898246765,0.5798045992851257,0.5293272137641907,0.5759531259536743,0.5428618788719177,0.5785896182060242,0.5323172211647034,0.5754142999649048,0.5388238430023193,0.5756146311759949,0.5255697965621948,0.5567496418952942,0.5664887428283691,0.576836884021759,0.5571656823158264,0.5593398213386536,0.6749294400215149,0.584952712059021,0.6762608289718628,0.5476563572883606,0.7974843382835388,0.59210604429245,0.8062419295310974,0.5428069233894348,0.8168101906776428,0.5869367718696594,0.8239995241165161,0.5649060606956482,0.8130673170089722,0.6245870590209961,0.833274781703949
347,0.5768560767173767,0.2872859239578247,0.577639639377594,0.2959926724433899,0.5765573978424072,0.29524117708206177,0.575412392616272,0.2945581078529358,0.5779018998146057,0.297677218914032,0.5772196650505066,0.29751721024513245,0.5707715749740601,0.27893751859664917,0.5674059987068176,0.29539328813552856,0.5660515427589417,0.28499484062194824,0.573406457901001,0.29947400093078613,0.5728285908699036,0.29916855692863464,0.546172022819519,0.35302796959877014,0.5695003867149353,0.33920183777809143,0.5595157146453857,0.44540533423423767,0.5686236619949341,0.43344593048095703,0.5790585875511169,0.5224806666374207,0.5858293771743774,0.5003644227981567,0.5826690196990967,0.5464541912078857,0.5864896774291992,0.5326005816459656,0.581496000289917,0.5456476807594299,0.5896495580673218,0.533981204032898,0.5804285407066345,0.537571132183075,0.5873485207557678,0.5248457789421082,0.5518301725387573,0.5321464538574219,0.5752643942832947,0.5175038576126099,0.5586928129196167,0.6660681962966919,0.5888930559158325,0.6699188351631165,0.5471204519271851,0.7969782948493958,0.598912239074707,0.8076521158218384,0.542167067527771,0.8168351054191589,0.5928652286529541,0.8281301259994507,0.5650591254234314,0.8133347034454346,0.6361110210418701,0.8332662582397461
348,0.5739884972572327,0.29830217361450195,0.5752001404762268,0.30105164647102356,0.5745820999145508,0.3011804223060608,0.5739051699638367,0.301378071308136,0.5717522501945496,0.29454562067985535,0.5713385343551636,0.2944703698158264,0.5694081783294678,0.2889670431613922,0.5666325092315674,0.30319735407829285,0.5654904246330261,0.2991875410079956,0.5767921209335327,0.3095271587371826,0.571092426776886,0.31065529584884644,0.5471808910369873,0.35817858576774597,0.5711768269538879,0.3466850817203522,0.5598347187042236,0.45137837529182434,0.5736854672431946,0.44044095277786255,0.5780525207519531,0.5265007615089417,0.5905491709709167,0.5057579874992371,0.5813940763473511,0.5501294136047363,0.5915300250053406,0.5354874730110168,0.5845621228218079,0.5473005771636963,0.5941340327262878,0.537666916847229,0.5834444165229797,0.5375760793685913,0.5934097766876221,0.5261436104774475,0.5519320964813232,0.5331107974052429,0.5751160979270935,0.5256664752960205,0.5582863688468933,0.6661583781242371,0.5898658037185669,0.669427216053009,0.5467934012413025,0.797789990901947,0.6006574630737305,0.8086775541305542,0.5419901013374329,0.8179666996002197,0.5930901765823364,0.8298574090003967,0.5683379769325256,0.8134773373603821,0.6397972702980042,0.8333455324172974
349,0.576815664768219,0.28747203946113586,0.5787667036056519,0.29953357577323914,0.5775772333145142,0.29963546991348267,0.5763584971427917,0.2997996211051941,0.5742433667182922,0.284988671541214,0.5744137167930603,0.2849518656730652,0.5743818283081055,0.2838693857192993,0.568554699420929,0.3042931854724884,0.5709086060523987,0.2918369770050049,0.5811636447906494,0.31630250811576843,0.5760138630867004,0.2981247901916504,0.5479658246040344,0.3631645739078522,0.5797119140625,0.34729453921318054,0.5571097135543823,0.45300325751304626,0.5796650648117065,0.43203675746917725,0.5772769451141357,0.5306888818740845,0.5905793905258179,0.4998118579387665,0.5803102254867554,0.5554396510124207,0.5910709500312805,0.5195575952529907,0.5821809768676758,0.5534840226173401,0.5951009392738342,0.5237016081809998,0.5814008712768555,0.5440776944160461,0.5928212404251099,0.5184723734855652,0.5520697236061096,0.5316632986068726,0.5797210335731506,0.5273630023002625,0.5581191778182983,0.6661832332611084,0.5941516160964966,0.6701604723930359,0.5466087460517883,0.7973198890686035,0.6038363575935364,0.8098497986793518,0.5416485667228699,0.8178343176841736,0.5961785912513733,0.8327012658119202,0.5678421854972839,0.8135787844657898,0.6424291729927063,0.8333190083503723
350,0.5855472683906555,0.27223363518714905,0.5855599641799927,0.27599039673805237,0.5841391682624817,0.27553826570510864,0.5826804637908936,0.2751532793045044,0.5859349966049194,0.27419978380203247,0.5853810906410217,0.27381888031959534,0.5805973410606384,0.26135000586509705,0.5726999044418335,0.27686622738838196,0.5756859183311462,0.2670665681362152,0.583342969417572,0.2857363522052765,0.5825818777084351,0.2825669050216675,0.5559617280960083,0.3439633548259735,0.5732443332672119,0.3247067928314209,0.5635141730308533,0.4436371326446533,0.5714296698570251,0.4176788032054901,0.5820821523666382,0.5292003154754639,0.5908126831054688,0.4969242215156555,0.586247980594635,0.5536356568336487,0.592769205570221,0.5320187211036682,0.5867730975151062,0.5542110204696655,0.5988937020301819,0.5311641693115234,0.5861627459526062,0.5440201163291931,0.5973675847053528,0.5231725573539734,0.5529174208641052,0.5196192860603333,0.5802671313285828,0.5142350792884827,0.5591036081314087,0.6639065146446228,0.5954864025115967,0.6668433547019958,0.546417236328125,0.797208845615387,0.6052378416061401,0.8100177645683289,0.5401046276092529,0.8180850148200989,0.5970567464828491,0.8336201906204224,0.5686682462692261,0.8161666989326477,0.6423140168190002,0.8349420428276062
351,0.5921010971069336,0.2525130808353424,0.5895534157752991,0.2569183111190796,0.5881502628326416,0.25656697154045105,0.5867280960083008,0.25628969073295593,0.5880730748176575,0.23652589321136475,0.5875948667526245,0.23642969131469727,0.5883836150169373,0.2552179992198944,0.5758066773414612,0.25993308424949646,0.5796155333518982,0.26018792390823364,0.5881631970405579,0.2674677073955536,0.5882620215415955,0.2661348581314087,0.5602203607559204,0.3347148895263672,0.5740083456039429,0.320597767829895,0.5664881467819214,0.44165319204330444,0.5723027586936951,0.41979849338531494,0.5826104283332825,0.5335622429847717,0.5928851366043091,0.5020022392272949,0.5877392888069153,0.5561988353729248,0.5949278473854065,0.5415717363357544,0.587498128414154,0.5575620532035828,0.5996446013450623,0.5407301187515259,0.5851284265518188,0.5492557287216187,0.5991049408912659,0.5322846174240112,0.5556210279464722,0.5193148255348206,0.5809893012046814,0.5157084465026855,0.5598207116127014,0.6640969514846802,0.5964487791061401,0.6673734188079834,0.5462859272956848,0.7979428768157959,0.6051722764968872,0.8108960390090942,0.5386832356452942,0.8198753595352173,0.5964406728744507,0.834924578666687,0.5696485042572021,0.8181785941123962,0.6429718732833862,0.8372133374214172
